schema_version,run_id,scan_date,scan_time,scan_timestamp,ticker,company,sector,subsector,exchange,strategy,recommendation,signals_today,confidence,rank_score,portfolio_rank,regime_today,open,high,low,close,cmp,volume,opportunity_score,risk_score,trend_score,momentum_score,volume_score,quality_score,institutional_score,alpha_score,execution_score,portfolio_fit_score,composite_score,recommendation_score,above_200dma,above_50dma,accumulation_score,atr,atr_adjusted_return,atr_pct,atr_points,atr_risk_multiple,avg20_volume,avg_days,avg_loss_%,avg_win_%,bottom_10_percent,breakout_strength,bt_from,bt_to,cagr_%,cagr_%_pct,cagr_score,candle_range,candle_range_%,capital_efficiency,confidence_pct,confidence_quality,confidence_score,confidence_weighted_return,consistency_quality,conviction_momentum,cut_exits,day_chg_%,distribution_risk,downside_exposure_pct,drawdown_score,entry,entry_distance_pct,entry_ref,exp_per_day_%,expectancy,expectancy_pct,expectancy_score,expected_return_pct,expected_return_points,gap_%,hist_trades,institutional_decile,institutional_grade,institutional_participation,institutional_percentile,institutional_quintile,institutional_rank,limit_price,liquidity_efficiency,liquidity_quality,liquidity_score,max_consecutive_losses,max_drawdown_%,max_drawdown_%_pct,momentum_acceleration,momentum_band,momentum_decile,momentum_efficiency,momentum_persistence,momentum_quality,momentum_quintile,momentum_trend_ratio,opportunity_efficiency,opportunity_quality,participation_score,pct_from_200dma,pct_from_20dma,pct_from_50dma,profit_factor,profit_factor_pct,profit_factor_score,quality_band,quality_decile,quality_quintile,recommendation_band,recovery_factor,recovery_factor_pct,recovery_score,relative_momentum,relative_strength,relative_strength_pct,relative_strength_score,remaining_upside_pct,remarks,return_per_day_pct,return_to_atr_ratio,reward_quality,reward_risk_ratio,reward_risk_ratio_pct,reward_risk_score,risk_adjusted_return,risk_decile,risk_pct,risk_per_day_pct,risk_points,risk_quality,risk_quintile,risk_reward,roc,roc_strength,rsi,rsi_strength,rsi_trend_score,seq_trades,signal_date,stability_quality,status,stop_cushion_pct,stop_hit_pct,stop_hits,stop_loss,stop_loss_buffer,target,target_completion_pct,target_hit_pct,target_hits,target_hold_days,target_stop_distance_ratio,time_exits,time_loss,time_pct,time_win,top_10_percent,top_decile,top_quintile,total_return_sum_%,trade_history_score,trade_status,trail_exits,trail_pct,trend_alignment,trend_conviction,trend_decile,trend_quality,trend_quintile,trend_strength,turnover_quality,volatility_efficiency,volume_band,volume_conviction,volume_decile,volume_efficiency,volume_quintile,volume_ratio,volume_strength,win_rate,win_rate_pct,win_rate_score,yahoo,years
1.0.0,20260804_174645,2026-08-04,17:46:45,2026-08-04 17:46:45.378004,VEDL,,Metals & Mining,,NSE,PASS_combined,AVOID,False,3.08,22.34,,,268.0,271.9,266.05,269.0,269.0,14072031,44.47,60.44,12.12,43.23,37.81,36.84,44.48,35.55,54.17,50.77,48.22,47.2145,False,False,1.8683,7.28,3.9926,2.71,7.28,1.9963,11825740,8.2,-4.43,7.22,False,0.0,2018-01-01,2026-08-04,-17.89,54.54545454545454,0.0,5.85,2.17,0.1082,68.18181818181817,16.3,30.8,0.3333,19.348,0.0015,0,0.65,1.2374,5.4089,0.0,269.0,0.0,269.0,0.075,0.62,68.18181818181817,12.4,10.82,29.11,0.28,556,4,C,44.613,36.3636,2,15,,11.9865,56.135,74.46,11,-79.98,59.09090909090909,0.5793,Average,3,3.9932,0.0,0.623,2,0.5793,2.0,52.455,1.0204,-47.03,1.51,-6.7,1.25,72.72727272727273,12.5,Weak,3,2,Average,2.0007,25.0,0.0,0.0484,-11.92,13.636363636363637,20.2,10.8216,limited history: 8.6y (<10y) - lower confidence,0.9017,3.9926,42.51,1.63,59.09090909090909,54.3,2.0002,6,5.41,0.4508,14.55,51.69,3,1.63,1.57,44.97,45.08,48.84,62.7,113,,3.2668,ok,5.4089,55.4,308,254.45,14.55,298.11,0.0,29.5,164,12.0,2.0007,0,0,0.0,0,False,False,False,344.91,100.0,WATCH,84,15.1,0,22.384,2,27.675,1,0.0,4.0154,0.738,Weak,0.0367,9,9.0924,5,1.19,33.13,43.3,77.27272727272727,61.9,VEDL,8.6
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,ADANIENSOL,,Power,,NSE,PASS_combined,BUY,False,8.81,42.34,,,1663.8,1663.8,1631.2,1642.6,1642.6,420843,69.84,48.77,54.83,26.08,26.0,59.21,56.71,57.2,40.85,69.42,65.58,62.4235,True,True,-0.9954,50.03,3.9934,3.05,50.03,1.9967,2042074,6.9,-4.97,10.81,False,10.5,2018-01-01,2026-08-05,-22.17,27.27272727272727,0.0,32.6,1.98,0.1218,90.9090909090909,46.68,88.1,1.0731,44.989,-0.0368,0,-0.21,2.5207,6.0922,0.0,1642.6,0.0,1642.5999755859375,0.223,1.55,86.36363636363636,31.0,12.18,200.13,1.08,666,8,B,22.925,77.2727,4,6,,17.2444,23.87,21.74,6,-88.43,81.81818181818183,-1.5541,Weak,2,3.9947,0.21,0.5634,1,-1.5541,2.0,59.305,0.0661,37.69,-2.05,3.36,1.53,86.36363636363636,26.5,Average,10,5,Strong,1.9999,38.63636363636363,0.0,-0.4176,21.35,86.36363636363636,100.0,12.1837,limited history: 8.6y (<10y) - lower confidence,1.5225,3.9934,61.43,2.18,90.9090909090909,72.7,2.0001,7,6.09,0.7612,100.07,80.99,4,2.18,-4.74,14.78,50.86,69.36,77.15,148,,13.5383,ok,6.0922,56.9,379,1542.53,100.07,1842.73,0.0,34.1,227,8.0,1.9999,9,9,1.4,0,False,False,False,1029.38,100.0,WATCH,51,7.7,2,52.211,5,40.455,3,100.0,0.4112,0.6557,Weak,0.0185,5,58.0,3,0.21,0.75,41.3,68.18181818181817,59.0,ADANIENSOL,8.6
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,ADANIENT,,Metals & Mining,,NSE,PASS_combined,WATCH,True,8.3,44.74,,UPTREND,3055.0,3085.9,3042.7,3061.4,3061.4,363438,28.74,68.29,56.45,41.52,25.04,56.0,59.41,45.6,51.06,65.94,64.21,57.8595,True,True,-0.7946,69.85,4.0044,2.28,69.85,2.0,1240668,9.0,-4.31,9.94,False,14.5,2018-01-01,2026-08-05,-9.59,90.9090909090909,0.0,43.2,1.41,0.0913,86.36363636363636,43.98,83.0,0.7578,43.933,-0.0189,0,0.37,1.7674,4.5633,0.0,3061.4,0.0,3061.39990234375,0.201,1.81,90.9090909090909,36.2,9.13,279.4,0.16,728,8,B,21.335,72.7273,4,7,,8.7622,21.965,18.89,9,-76.91,45.45454545454545,-1.2018,Average,4,4.0029,0.29,0.7199,2,-1.2018,2.0022,48.515,0.1618,24.73,-1.12,0.5,1.74,90.9090909090909,37.0,Average,9,5,Average,2.0,95.45454545454544,0.0,-0.2274,22.22,95.45454545454544,100.0,9.1265,limited history: 8.6y (<10y) - lower confidence,0.7023,4.0044,22.86,2.31,95.45454545454544,77.0,2.002,10,4.56,0.3508,139.7,87.87,5,2.31,-2.74,23.11,50.19,66.69,75.475,142,2026-08-05,17.2104,ok,4.5633,55.6,405,2921.7,139.7,3340.8,0.0,33.0,240,13.0,2.0,1,1,0.1,0,False,False,False,1321.29,100.0,NEW,82,11.3,2,54.534,5,48.985,3,100.0,1.1008,0.8782,Weak,0.0241,5,31.4828,3,0.29,1.95,43.0,72.72727272727273,61.4,ADANIENT,8.6
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,BHEL,,Capital Goods,,NSE,PASS_combined,HOLD,False,0.31,18.66,,,411.95,414.75,407.0,412.1,412.1,2221964,54.89,45.0,58.7,39.76,29.4,47.19,53.38,58.12,38.16,54.3,59.27,54.0565,True,True,-0.1664,12.04,4.0,2.92,12.04,2.0,13591644,6.4,-4.62,8.28,False,8.0,2018-01-01,2026-08-05,-28.27,9.090909090909092,0.0,7.75,1.88,0.1168,54.54545454545454,1.64,3.1,0.0362,24.31,-0.0,0,0.04,2.5172,5.8408,0.0,412.1,0.0,412.1000061035156,0.009,0.06,54.54545454545454,1.2,11.68,48.15,0.0,590,6,C,22.14,59.0909,3,10,,14.0026,41.76,54.12,9,-94.1,95.45454545454544,-0.3562,Weak,4,4.0014,0.16,0.585,2,-0.3562,2.0,49.945,0.0,30.12,0.47,2.61,1.02,54.54545454545454,1.0,Average,7,4,Average,2.0004,25.0,0.0,-0.0032,2.18,50.0,55.4,11.6841,limited history: 8.6y (<10y) - lower confidence,1.46,4.0,55.11,1.79,72.72727272727273,59.7,2.0,6,5.84,0.73,24.07,60.34,3,1.79,-1.04,30.2,53.87,81.33,84.675,152,,14.9745,ok,5.8408,62.5,369,388.03,24.07,460.25,0.0,26.6,157,8.0,2.0004,5,5,0.8,0,False,False,False,34.81,100.0,WATCH,59,10.0,2,58.092,7,49.23,4,100.0,0.0,0.6849,Weak,0.0005,6,73.0,3,0.16,0.0,36.3,36.36363636363637,51.9,BHEL,8.6
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,DEEPAKNTR,,Chemicals,,NSE,PASS_combined,BUY,False,0.0,10.14,,,1845.0,1851.0,1742.2,1748.0,1748.0,2362511,65.24,42.03,86.62,57.86,33.95,54.67,67.92,81.56,40.38,60.82,77.55,65.7995,True,True,23.4918,54.74,4.0032,3.13,54.74,2.0,280447,7.6,-4.0,5.94,False,421.0,2018-01-01,2026-08-05,-13.65,68.18181818181817,0.0,108.8,6.22,0.1253,27.27272727272727,0.0,0.0,0.0,32.776,0.0,0,2.0,0.3323,6.2632,0.0,1748.0,0.0,1748.0,-0.01,-0.08,45.45454545454545,0.0,12.53,218.95,7.66,517,10,B,52.124,95.4545,5,2,,15.7966,44.63,55.31,12,-76.31,40.909090909090914,0.8914,Average,8,4.0018,8.42,0.5512,4,0.8914,2.0016,53.635,0.0,7.59,4.7,6.05,0.97,45.45454545454545,0.0,Average,9,5,Strong,1.9999,77.27272727272727,0.0,0.0,-5.31,27.27272727272727,36.7,12.5257,limited history: 8.6y (<10y) - lower confidence,1.253,4.0032,65.86,1.48,45.45454545454545,49.3,2.0016,5,6.26,0.626,109.48,43.92,3,1.48,2.79,46.16,61.79,98.59,95.525,117,,20.9734,ok,6.2632,59.6,308,1638.52,109.48,1966.95,0.0,28.0,145,10.0,1.9999,0,0,0.0,0,True,True,True,-39.45,100.0,WATCH,64,12.4,2,76.378,10,72.24,5,100.0,86.62,0.6395,Weak,0.0,8,1.4881,4,8.42,100.0,39.5,52.27272727272727,56.4,DEEPAKNTR,8.6
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,ETERNAL,,Consumer Services,,NSE,PASS_combined,WATCH,False,1.65,23.83,,,313.9,314.65,311.4,311.8,311.8,5844477,57.71,32.28,71.27,56.19,36.86,50.48,58.5,72.03,40.53,49.68,66.42,56.8045,True,True,1.5408,9.2,4.0,2.95,9.2,2.0,35958645,7.9,-4.16,5.38,False,8.0,2021-07-23,2026-08-05,-21.44,31.818181818181817,0.0,3.25,1.04,0.118,63.63636363636363,8.74,16.5,0.1947,33.123,0.0026,0,-0.19,2.5431,5.9012,0.0,311.8,0.0,311.79998779296875,0.038,0.31,59.09090909090909,6.2,11.8,36.8,0.48,372,9,B,31.794,81.8182,5,5,,14.6101,54.895,72.93,6,-64.2,22.727272727272727,3.2644,Average,8,4.0008,0.16,0.5798,4,3.2644,2.0,44.995,0.0,14.13,5.51,13.9,1.14,59.09090909090909,7.0,Average,8,4,Average,2.0,4.545454545454546,0.0,0.1589,21.61,90.9090909090909,100.0,11.8024,limited history: 5.0y (<10y) - lower confidence,1.0727,4.0,56.62,1.29,27.27272727272727,43.0,1.9998,2,5.9,0.5364,18.4,33.86,1,1.29,9.63,74.67,66.81,78.62,82.975,81,,18.043,ok,5.9012,53.2,198,293.4,18.4,348.6,0.0,33.6,125,11.0,2.0,0,0,0.0,0,False,False,True,113.5,100.0,WATCH,49,13.2,2,77.147,9,63.73,5,100.0,0.0,0.678,Weak,0.0026,9,73.75,5,0.16,0.0,46.8,95.45454545454544,66.9,ETERNAL,5.0
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,HAL,,Capital Goods,,NSE,PASS_combined,AVOID,False,3.43,28.15,,,4641.0,4673.4,4603.3,4608.9,4608.9,221398,1.86,47.86,62.08,64.9,13.5,42.91,46.63,46.17,22.9,36.16,42.52,37.3,True,True,0.27,84.51,4.0055,1.83,84.51,2.0055,615668,7.9,-4.08,7.81,False,18.0,2018-04-02,2026-08-05,-12.16,81.81818181818183,0.0,70.1,1.52,0.0733,72.72727272727273,18.17,34.3,0.2514,30.409,0.0009,0,-0.56,1.3456,3.6675,0.0,4608.9,0.0,4608.89990234375,0.089,0.7,72.72727272727273,14.0,7.33,338.06,0.13,676,5,C,10.048,40.9091,3,14,,0.6572,11.375,9.25,9,-80.91,68.18181818181817,0.4098,Strong,10,4.0081,0.36,0.8583,5,0.4098,1.9973,24.86,0.1026,6.1,1.32,4.2,1.29,77.27272727272727,14.5,Average,5,3,Weak,2.0,90.9090909090909,0.0,0.0257,-3.74,36.36363636363637,40.6,7.3349,limited history: 8.3y (<10y) - lower confidence,0.6108,4.0055,0.1,1.91,77.27272727272727,63.7,1.9974,7,3.67,0.3058,169.03,66.69,4,1.91,0.75,37.66,58.15,98.35,95.375,135,,21.9364,ok,3.6675,59.2,400,4439.87,169.03,4946.96,0.0,27.4,185,12.0,2.0,0,0,0.0,0,False,False,False,474.41,100.0,WATCH,91,13.5,2,62.519,7,63.49,4,100.0,1.8562,1.0914,Very Weak,0.0123,2,20.3611,1,0.36,2.99,40.2,59.09090909090909,57.4,HAL,8.3
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,HDFCBANK,,Financial Services,,NSE,PASS_combined,AVOID,False,0.0,7.46,,,733.8,741.95,733.65,738.8,738.8,25185384,0.0,32.88,5.64,35.3,34.33,12.74,15.55,10.83,40.31,6.46,9.46,12.21,False,False,-1.6999,13.51,4.0,1.83,13.51,2.0,28173275,7.1,-3.26,2.09,True,0.0,2018-01-01,2026-08-05,-9.0,95.45454545454544,0.0,8.3,1.12,0.0732,27.27272727272727,0.0,0.0,0.0,8.558,-0.0,0,-0.43,0.9683,3.6586,0.0,738.8,0.0,738.7999877929688,-0.206,-1.47,13.636363636363637,0.0,7.32,54.05,-1.11,120,1,E,43.279,9.0909,1,21,,0.0,67.165,100.0,8,-56.13,13.636363636363637,-1.0437,Weak,2,3.9978,0.0,0.8579,1,-1.0437,2.0,16.44,0.0,-13.76,-4.39,-4.25,0.32,9.090909090909092,0.0,Very Weak,1,1,Very Weak,1.9996,56.81818181818182,0.0,-0.0,-3.82,31.818181818181817,40.4,7.3159,limited history: 8.6y (<10y) - lower confidence,1.0457,4.0,0.0,0.64,4.545454545454546,21.3,1.9998,3,3.66,0.5229,27.03,0.0,2,0.64,-1.91,26.57,36.99,14.2,42.47500000000001,43,,1.9929,ok,3.6586,65.0,78,711.77,27.03,792.85,0.0,7.5,9,7.0,1.9996,0,0,0.0,0,False,False,False,-176.85,100.0,WATCH,33,27.5,0,10.642,1,20.47,1,0.0,0.6165,1.0929,Weak,0.0,9,8.2247,5,0.89,10.93,33.3,13.636363636363637,47.6,HDFCBANK,8.6
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,HINDALCO,,Metals & Mining,,NSE,PASS_combined,AVOID,False,0.0,10.02,,,1028.5,1029.6,1011.3,1015.35,1015.35,2107923,6.95,35.62,70.96,64.6,20.4,39.04,44.33,51.63,23.88,27.78,41.21,34.7985,True,True,3.096,20.08,3.9949,1.98,20.08,2.0,4661278,8.2,-3.91,5.26,False,22.5,2018-01-01,2026-08-05,-9.85,86.36363636363636,0.0,18.3,1.8,0.0791,27.27272727272727,0.0,0.0,0.0,25.368,0.0,0,-0.46,1.3655,3.9553,0.0,1015.35,0.0,1015.3499755859376,-0.035,-0.29,36.36363636363637,0.0,7.91,80.32,0.83,580,4,C,22.538,31.8182,2,16,,2.3322,36.745,53.09,5,-61.54,18.181818181818183,3.4747,Strong,10,3.9953,0.45,0.8055,5,3.4747,1.9975,21.285,0.0,8.35,5.25,1.8,0.88,36.36363636363637,0.0,Weak,5,3,Weak,2.0,68.18181818181817,0.0,0.0,-2.27,40.909090909090914,44.3,7.9106,limited history: 8.6y (<10y) - lower confidence,0.6085,3.9949,7.43,1.35,36.36363636363637,45.0,1.9977,5,3.96,0.3046,40.16,37.04,3,1.35,6.88,63.21,63.76,90.75,90.6,109,,23.8121,ok,3.9553,59.0,342,975.19,40.16,1095.67,0.0,23.1,134,13.0,2.0,0,0,0.0,0,False,False,False,-168.89,100.0,WATCH,104,17.9,2,72.797,8,67.78,4,100.0,3.0797,1.0088,Weak,0.0,4,17.5778,2,0.45,4.34,39.5,52.27272727272727,56.4,HINDALCO,8.6
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,HSCL,,Chemicals,,NSE,PASS_combined,BUY,True,0.0,12.75,,UPTREND,754.9,767.0,748.15,753.0,753.0,1467835,100.0,33.95,58.54,36.83,29.92,50.11,57.43,75.39,30.73,62.05,68.2,64.2145,True,True,-0.3184,29.92,4.005,3.97,29.92,2.0025,9255829,7.0,-4.64,7.36,False,8.0,2018-01-01,2026-08-05,-17.02,59.09090909090909,0.0,18.85,2.5,0.159,27.27272727272727,0.0,0.0,0.0,23.546,-0.0,0,0.18,3.4224,7.9482,0.0,753.0,0.0,753.0,-0.002,-0.02,50.0,0.0,15.9,119.7,0.43,540,9,B,18.42,86.3636,5,4,,20.1207,37.985,46.05,8,-79.57,54.54545454545454,-0.5013,Weak,3,4.0041,0.16,0.4474,2,-0.5013,2.0,66.975,0.0,40.27,1.94,8.9,0.99,50.0,0.0,Average,8,4,Strong,2.0,38.63636363636363,0.0,-0.0,18.25,77.27272727272727,95.6,15.8964,limited history: 8.6y (<10y) - lower confidence,1.7667,4.005,100.0,1.59,54.54545454545454,53.0,2.0001,3,7.95,0.8833,59.85,49.75,2,1.59,-1.99,26.24,57.12,94.25,92.8,137,2026-08-05,11.7787,ok,7.9482,59.1,319,693.15,59.85,872.7,0.0,29.3,158,9.0,2.0,7,7,1.3,0,False,False,True,-8.58,100.0,NEW,56,10.4,2,58.34,6,47.685,3,100.0,0.0,0.5038,Weak,0.0,7,99.375,4,0.16,0.0,38.5,45.45454545454545,55.0,HSCL,8.6
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,INDUSINDBK,,Financial Services,,NSE,PASS_combined,AVOID,False,0.0,10.47,,,1025.0,1038.0,1021.4,1026.7,1026.7,478227,23.42,42.44,56.55,46.62,14.46,28.46,38.03,45.58,19.3,30.14,35.18,33.161,True,True,-0.7266,23.64,4.0043,2.3,23.64,2.0,2238766,8.7,-3.57,3.31,False,10.5,2018-01-01,2026-08-05,-17.94,50.0,0.0,16.6,1.62,0.0921,27.27272727272727,0.0,0.0,0.0,19.857,-0.0,0,-0.21,1.9008,4.6041,0.0,1026.7,0.0,1026.699951171875,-0.141,-1.23,18.181818181818183,0.0,9.21,94.54,-0.38,341,2,D,9.917,18.1818,1,19,,7.097,19.345,24.23,5,-78.22,50.0,-1.5043,Average,5,4.0035,0.21,0.7149,3,-1.5043,2.0022,32.93,0.0,15.39,0.93,6.67,0.48,18.181818181818183,0.0,Weak,2,1,Weak,2.0,11.363636363636363,0.0,-0.0,8.6,68.18181818181817,71.5,9.2081,limited history: 8.6y (<10y) - lower confidence,0.5117,4.0043,23.87,0.93,13.636363636363637,31.0,2.002,6,4.6,0.2556,47.27,14.8,3,0.93,-3.46,20.11,57.96,97.59,94.9,85,,17.1364,ok,4.6041,63.9,218,979.43,47.27,1121.24,0.0,12.9,44,18.0,2.0,0,0,0.0,0,False,False,False,-418.15,100.0,WATCH,79,23.2,2,56.946,6,51.585,3,100.0,0.4241,0.8705,Very Weak,0.0,2,43.8571,1,0.21,0.75,34.0,22.727272727272727,48.6,INDUSINDBK,8.6
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,IREDA,,Financial Services,,NSE,PASS_combined,AVOID,False,0.0,4.54,,,121.35,121.35,119.42,119.42,119.42,3742655,15.54,20.56,8.58,36.04,23.0,12.83,12.99,19.53,19.42,4.91,5.57,10.766,False,False,-0.176,2.56,3.9953,2.15,2.56,2.0,4653963,4.2,-5.21,3.59,True,0.0,2023-11-29,2026-08-05,-20.02,40.909090909090914,0.0,1.93,1.62,0.0859,27.27272727272727,0.0,0.0,0.0,7.174,-0.0,0,-0.77,1.1944,4.2958,13.2,119.42,0.0,119.41999816894533,-0.746,-3.16,4.545454545454546,0.0,8.59,10.26,0.83,30,1,E,28.578,4.5455,1,22,,4.9333,43.63,64.26,4,-43.41,9.090909090909092,-0.1023,Weak,3,3.996,0.0,0.754,2,-0.1023,1.9977,18.05,0.0,-8.45,-1.53,-3.7,0.21,4.545454545454546,0.0,Very Weak,1,1,Very Weak,2.0,77.27272727272727,0.0,-0.0,-11.28,13.636363636363637,21.8,8.5915,limited history: 2.7y (<10y) - lower confidence,2.8633,3.9953,16.03,0.69,9.090909090909092,23.0,1.9977,1,4.3,1.4333,5.13,2.09,1,0.69,-0.22,33.62,41.59,32.49,53.97500000000001,20,,2.7238,ok,4.2958,73.3,22,114.29,5.13,129.68,0.0,13.3,4,3.0,2.0,0,0,0.0,0,False,False,False,-94.79,40.0,WATCH,4,13.3,0,14.652,2,22.31,1,0.0,0.822,0.9292,Weak,0.0,4,10.7375,2,0.8,9.58,23.3,4.545454545454546,33.3,IREDA,2.7
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,LAURUSLABS,,Healthcare,,NSE,PASS_combined,STRONG BUY,True,13.13,50.42,1.0,UPTREND,1854.0,1856.6,1834.5,1840.6,1840.6,1203955,36.85,61.96,81.62,64.51,61.26,74.66,82.35,69.77,85.94,75.82,94.88,77.1935,True,True,9.163,43.48,4.0042,2.36,43.48,2.0,2180769,9.0,-4.34,8.91,False,27.5,2018-01-01,2026-08-05,-13.01,77.27272727272727,0.0,22.1,1.2,0.0945,95.45454545454544,69.57,100.0,1.2408,71.523,0.2872,0,-0.51,1.5226,4.7245,0.0,1840.6,0.0,1840.5999755859373,0.269,2.43,95.45454545454544,48.6,9.45,173.92,0.22,644,10,A,39.499,100.0,5,1,,10.9673,51.725,42.19,8,-80.69,63.63636363636363,7.0593,Strong,9,4.0039,0.55,0.7,5,7.0593,2.0021,49.405,0.7668,56.78,11.35,20.95,2.15,95.45454545454544,57.5,Strong,10,5,Strong,2.0,86.36363636363636,0.0,2.1875,49.85,100.0,100.0,9.4491,limited history: 8.6y (<10y) - lower confidence,0.63,4.0042,26.91,2.05,86.36363636363636,68.3,2.0019,9,4.72,0.3147,86.96,74.1,5,2.05,16.66,100.0,80.53,24.06,48.675,131,2026-08-05,24.2917,ok,4.7245,48.1,310,1753.64,86.96,2014.52,0.0,33.2,214,15.0,2.0,1,1,0.2,0,True,True,True,1565.57,100.0,NEW,119,18.5,2,90.584,10,73.065,5,100.0,4.7666,0.8484,Strong,0.0722,10,17.1818,5,0.55,5.84,51.1,100.0,73.0,LAURUSLABS,8.6
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,NESTLEIND,,Fast Moving Consumer Goods,,NSE,PASS_combined,AVOID,False,0.0,12.87,,,1510.0,1520.0,1488.1,1517.0,1517.0,1379593,28.67,31.62,64.3,49.64,17.78,38.58,41.08,52.35,18.12,32.02,39.55,36.5345,True,True,0.8792,36.53,3.9959,2.41,36.53,2.0,2483830,10.0,-2.9,4.16,False,28.0,2018-01-01,2026-08-05,-3.1,100.0,0.0,31.9,2.1,0.0963,27.27272727272727,0.0,0.0,0.0,22.846,0.0,0,-0.2,1.5449,4.8161,23.7,1517.0,0.0,1517.0,-0.045,-0.45,31.818181818181817,0.0,9.63,146.12,-0.66,173,3,D,19.733,22.7273,2,18,,8.4076,31.31,44.84,10,-38.15,4.545454545454546,0.6515,Average,6,3.9968,0.56,0.6867,3,0.6515,1.9979,30.145,0.0,14.62,3.33,6.05,0.76,31.818181818181817,0.0,Weak,4,2,Weak,2.0,100.0,0.0,0.0,2.83,59.09090909090909,57.1,9.6322,limited history: 8.6y (<10y) - lower confidence,0.4815,3.9959,29.18,1.43,40.909090909090914,47.7,1.9979,2,4.82,0.241,73.06,41.27,1,1.43,1.57,41.08,63.18,93.06,92.05,39,,18.8563,ok,4.8161,64.2,111,1443.94,73.06,1663.12,0.0,16.2,28,20.0,2.0,0,0,0.0,0,False,False,False,-78.6,100.0,WATCH,34,19.7,2,66.067,8,56.97,4,100.0,3.8516,0.829,Very Weak,0.0,3,17.1964,2,0.56,5.99,34.7,27.27272727272727,49.6,NESTLEIND,8.6
1.0.0,20260805_113323,2026-08-05,11:33:23,2026-08-05 11:33:23.181591,PAYTM,,Financial Services,,NSE,PASS_combined,WATCH,True,0.0,12.23,,UPTREND,1416.0,1428.0,1407.3,1420.5,1420.5,919266,67.47,35.32,74.3,50.71,20.31,44.04,55.3,75.11,21.77,50.36,61.54,54.9965,True,True,2.9088,45.12,3.9969,3.18,45.12,1.9969,3897603,7.1,-4.21,4.64,False,12.0,2021-11-18,2026-08-05,-23.51,18.181818181818183,0.0,20.7,1.46,0.1271,27.27272727272727,0.0,0.0,0.0,26.352,0.0,0,1.46,2.5645,6.3527,0.0,1420.5,0.0,1420.5,-0.125,-0.89,27.27272727272727,0.0,12.71,180.49,1.14,285,7,B,15.136,63.6364,4,9,,16.1411,28.625,36.94,7,-71.74,27.27272727272727,3.8113,Average,7,3.9956,0.24,0.5436,4,3.8113,2.0016,51.395,0.0,18.38,6.25,17.88,0.66,25.0,0.0,Average,6,3,Average,2.0001,47.72727272727273,0.0,0.0,19.66,81.81818181818183,99.1,12.7061,limited history: 4.7y (<10y) - lower confidence,1.4953,3.9969,68.13,1.1,22.727272727272727,36.7,2.0015,4,6.35,0.7471,90.24,23.8,2,1.1,12.12,85.05,71.84,58.62,70.39999999999999,72,2026-08-05,17.7751,ok,6.3527,61.4,175,1330.26,90.24,1600.99,0.0,26.0,74,8.5,2.0001,1,1,0.4,0,False,False,False,-252.81,100.0,NEW,35,12.3,2,82.603,10,62.505,5,100.0,0.8916,0.6294,Weak,0.0,3,52.9583,2,0.24,1.2,37.5,40.909090909090914,53.6,PAYTM,4.7
